Date,Portfolio,Rep,Sector,High,Low
7/31/2019 0:00,P2,George,Financials,103.2528,76.1754
7/31/2019 0:00,P3,Ringo,Information Technology,1209.98,807.814
7/31/2019 0:00,P4,John,Information Technology,1198.7589,787.126494
7/31/2019 0:00,P5,Paul,Consumer Staples,78.5679,58.8098
7/31/2019 0:00,P1,George,Consumer Discretionary,1483.02,796.25
7/31/2019 0:00,P2,Ringo,Utilities,64.89,50.7738
7/31/2019 0:00,P3,John,Industrials,57.8984,38.4258
7/31/2019 0:00,P4,Paul,Utilities,78.07,61.4362
7/31/2019 0:00,P5,George,Financials,101.36115,73.9998
7/31/2019 0:00,P1,Ringo,Financials,65.954,56.693
7/31/2019 0:00,P2,John,Real Estate,156.8328,101.2928
7/31/2019 0:00,P3,Paul,Utilities,92.37,70.4522
7/31/2019 0:00,P4,George,Financials,187.578,116.4632
7/31/2019 0:00,P5,Ringo,Health Care,108.3954,70.462
7/31/2019 0:00,P1,John,Industrials,76.9398,50.2838
7/31/2019 0:00,P2,Paul,Health Care,197.2054,149.1168
7/31/2019 0:00,P3,George,Information Technology,93.62,65.9148
7/31/2019 0:00,P4,Ringo,Energy,71.4,39.1608
7/31/2019 0:00,P5,John,Information Technology,98.38,73.157
7/31/2019 0:00,P1,Paul,Energy,124.1442,73.6078
7/31/2019 0:00,P2,George,Information Technology,166.549,92.6296
7/31/2019 0:00,P3,Ringo,Health Care,267.95,153.6738
7/31/2019 0:00,P4,John,Financials,152.78,110.955698
7/31/2019 0:00,P5,Paul,Energy,58.479,37.3772
7/31/2019 0:00,P1,George,Real Estate,45.9179,38.073
7/31/2019 0:00,P2,Ringo,Information Technology,176.498,128.4976
7/31/2019 0:00,P3,John,Information Technology,62.1078,33.8884
7/31/2019 0:00,P4,Paul,Consumer Discretionary,94.9718,81.3106
7/31/2019 0:00,P5,George,Consumer Staples,47.44,37.8182
7/31/2019 0:00,P1,Ringo,Industrials,30.5466,21.3199
7/31/2019 0:00,P2,John,Financials,70.55,52.5574
7/31/2019 0:00,P3,Paul,Financials,104.8453,84.1918
7/31/2019 0:00,P4,George,Telecommunication Services,41.846,31.899
7/31/2019 0:00,P5,Ringo,Information Technology,132.411,80.115
7/31/2019 0:00,P1,John,Information Technology,122.7352,93.59
7/31/2019 0:00,P2,Paul,Consumer Discretionary,805.8689,481.3074
7/31/2019 0:00,P3,George,Real Estate,197.5248,152.8898
7/31/2019 0:00,P4,Ringo,Materials,123.67,76.90158
7/31/2019 0:00,P5,John,Energy,58.8846,27.4694
7/31/2019 0:00,P1,Paul,Materials,42.3752,34.888
7/31/2019 0:00,P2,George,Financials,32.67,21.6286
7/31/2019 0:00,P3,Ringo,Health Care,71.8542,47.187
7/31/2019 0:00,P4,John,Financials,56.5499,40.3466
7/31/2019 0:00,P5,Paul,Health Care,253.356576,172.1468
7/31/2019 0:00,P1,George,Financials,217.62,157.7114
7/31/2019 0:00,P2,Ringo,Consumer Discretionary,79.3759,40.8366
7/31/2019 0:00,P3,John,Health Care,370.57,239.3944
7/31/2019 0:00,P4,Paul,Financials,600.4652,360.64
7/31/2019 0:00,P5,George,Financials,31.8,19.453
7/31/2019 0:00,P1,Ringo,Industrials,365.0645,160.4162
7/31/2019 0:00,P2,John,Consumer Discretionary,59.3844,36.7892
7/31/2019 0:00,P3,Paul,Real Estate,137.3274,109.6326
7/31/2019 0:00,P4,George,Health Care,30.5286,22.8242
7/31/2019 0:00,P5,Ringo,Financials,74.25,51.69598
7/31/2019 0:00,P1,John,Health Care,66.1,50.0976
7/31/2019 0:00,P2,Paul,Information Technology,285.68,198.5578
7/31/2019 0:00,P3,George,Consumer Staples,69.9028,44.5067
7/31/2019 0:00,P4,Ringo,Industrials,100.18,62.1418
7/31/2019 0:00,P5,John,Information Technology,36.9256,29.841
7/31/2019 0:00,P1,Paul,Energy,29.8657,20.972
7/31/2019 0:00,P2,George,Information Technology,46.46,28.4298
7/31/2019 0:00,P3,Ringo,Consumer Staples,63.5877,42.63
7/31/2019 0:00,P4,John,Financials,106.5,74.529
7/31/2019 0:00,P5,Paul,Health Care,86.5776,53.5668
7/31/2019 0:00,P1,George,Consumer Discretionary,78.4164,53.2042
7/31/2019 0:00,P2,Ringo,Consumer Discretionary,72.7,53.655
7/31/2019 0:00,P3,John,Industrials,174.9724,88.5332
7/31/2019 0:00,P4,Paul,Financials,137.1546,75.215
7/31/2019 0:00,P5,George,Real Estate,46.134,29.8214
7/31/2019 0:00,P1,Ringo,Consumer Discretionary,70.79595,51.695
7/31/2019 0:00,P2,John,Health Care,145.6983,90.993
7/31/2019 0:00,P3,Paul,Health Care,111.2958,63.7294
7/31/2019 0:00,P4,George,Utilities,29.841,24.9998
7/31/2019 0:00,P5,Ringo,Telecommunication Services,28.1622,12.89778
7/31/2019 0:00,P1,John,Health Care,75.3372,50.236466
7/31/2019 0:00,P2,Paul,Materials,43.98,24.5392
7/31/2019 0:00,P3,George,Financials,56.8125,36.4168
7/31/2019 0:00,P4,Ringo,Consumer Discretionary,412.9183,302.134
7/31/2019 0:00,P5,John,Energy,6.5241,2.744
7/31/2019 0:00,P1,Paul,Energy,135.2188,100.499
7/31/2019 0:00,P2,George,Consumer Discretionary,489.02,257.74
7/31/2019 0:00,P3,Ringo,Financials,160.65,127.5666
7/31/2019 0:00,P4,John,Consumer Staples,54.1799,42.3458
7/31/2019 0:00,P5,Paul,Health Care,227.13,139.0914
7/31/2019 0:00,P1,George,Energy,134.9469,87.7002
7/31/2019 0:00,P2,Ringo,Financials,81.1602,66.8752
7/31/2019 0:00,P3,John,Industrials,173.3592,111.5142
7/31/2019 0:00,P4,Paul,Information Technology,42.5502,29.7528
7/31/2019 0:00,P5,George,Financials,79.086,55.0172
7/31/2019 0:00,P1,Ringo,Financials,48.23,30.8798
7/31/2019 0:00,P2,John,Information Technology,96.9,71.867908
7/31/2019 0:00,P3,Paul,Financials,164.63,112.521248
7/31/2019 0:00,P4,George,Utilities,51.867,40.2486
7/31/2019 0:00,P5,Ringo,Consumer Staples,47.6427,39.4156
7/31/2019 0:00,P1,John,Information Technology,80.8656,53.6648
7/31/2019 0:00,P2,Paul,Consumer Staples,77.1309,64.9348
7/31/2019 0:00,P3,George,Consumer Discretionary,44,34.0844
7/31/2019 0:00,P4,Ringo,Financials,99.1618,62.7592
7/31/2019 0:00,P5,John,Consumer Staples,41.68,31.5168
7/31/2019 0:00,P1,Paul,Energy,164.5391,104.5954
7/31/2019 0:00,P2,George,Energy,60.0887,41.4197
7/31/2019 0:00,P3,Ringo,Utilities,87.906,71.1774
7/31/2019 0:00,P4,John,Consumer Staples,234.09,148.9698
7/31/2019 0:00,P5,Paul,Information Technology,34.398,25.7838
7/31/2019 0:00,P1,George,Consumer Staples,203.8776,147
7/31/2019 0:00,P2,Ringo,Consumer Staples,21.38675,13.9552
7/31/2019 0:00,P3,John,Real Estate,114.97,85.1914
7/31/2019 0:00,P4,Paul,Information Technology,33.79,26.8324
7/31/2019 0:00,P5,George,Industrials,58.8392,44.5018
7/31/2019 0:00,P1,Ringo,Industrials,194.18,140.953498
7/31/2019 0:00,P2,John,Consumer Staples,84,65.121
7/31/2019 0:00,P3,Paul,Consumer Discretionary,53.32,28.784168
7/31/2019 0:00,P4,George,Health Care,103.7718,77.3906
7/31/2019 0:00,P5,Ringo,Consumer Discretionary,102.1122,70.266
7/31/2019 0:00,P1,John,Health Care,79.9029,51.4598
7/31/2019 0:00,P2,Paul,Industrials,170.2404,104.5856
7/31/2019 0:00,P3,George,Industrials,62.0058,42.9338
7/31/2019 0:00,P4,Ringo,Health Care,69.6698,51.4843
7/31/2019 0:00,P5,John,Energy,47.25,28.218806
7/31/2019 0:00,P1,Paul,Real Estate,129.7746,99.07898
7/31/2019 0:00,P2,George,Financials,80.2914,56.35
7/31/2019 0:00,P3,Ringo,Consumer Discretionary,30.25,15.6702
7/31/2019 0:00,P4,John,Consumer Discretionary,29.7636,14.6902
7/31/2019 0:00,P5,Paul,Consumer Discretionary,67.165,41.6304
7/31/2019 0:00,P1,George,Consumer Discretionary,104.7618,64.6506
7/31/2019 0:00,P2,Ringo,Consumer Discretionary,115.4835,64.3174
7/31/2019 0:00,P3,John,Utilities,86.153,70.1582
7/31/2019 0:00,P4,Paul,Industrials,106.8788,73.9998
7/31/2019 0:00,P5,George,Materials,78.6216,62.7298
7/31/2019 0:00,P1,Ringo,Consumer Staples,129.183,81.5654
7/31/2019 0:00,P2,John,Utilities,117.9074,94.6288
7/31/2019 0:00,P3,Paul,Utilities,90.882,71.4714
7/31/2019 0:00,P4,George,Real Estate,30.14,24.2354
7/31/2019 0:00,P5,Ringo,Information Technology,101.9205,66.4048
7/31/2019 0:00,P1,John,Financials,54.88,31.605
7/31/2019 0:00,P2,Paul,Materials,104.08,74.4996
7/31/2019 0:00,P3,George,Industrials,88.9515,68.061
7/31/2019 0:00,P4,Ringo,Information Technology,46.5201,31.2522
7/31/2019 0:00,P5,John,Materials,141.905,117.2178
7/31/2019 0:00,P1,Paul,Utilities,81.7124,57.5848
7/31/2019 0:00,P2,George,Health Care,138.48,87.416
7/31/2019 0:00,P3,Ringo,Information Technology,129.6999,79.6446
7/31/2019 0:00,P4,John,Industrials,73.7055,55.6346
7/31/2019 0:00,P5,Paul,Utilities,87.95,68.2374
7/31/2019 0:00,P1,George,Health Care,74.46,23.2946
7/31/2019 0:00,P2,Ringo,Energy,117.81,80.3502
7/31/2019 0:00,P3,John,Energy,67.1616,46.1874
7/31/2019 0:00,P4,Paul,Industrials,149.9604,88.9056
7/31/2019 0:00,P5,George,Real Estate,500.29845,354.662
7/31/2019 0:00,P1,Ringo,Real Estate,69.0459,54.9486
7/31/2019 0:00,P2,John,Real Estate,264.6392,209.7494
7/31/2019 0:00,P3,Paul,Consumer Staples,140.1274,80.0562
7/31/2019 0:00,P4,George,Financials,274.3983,204.6338
7/31/2019 0:00,P5,Ringo,Utilities,64.827,54.096
7/31/2019 0:00,P1,John,Utilities,42.67,32.634
7/31/2019 0:00,P2,Paul,Consumer Discretionary,162.61,113.239
7/31/2019 0:00,P3,George,Industrials,66.8646,50.9208
7/31/2019 0:00,P4,Ringo,Health Care,82.65015,54.684
7/31/2019 0:00,P5,John,Real Estate,88.56,69.9132
7/31/2019 0:00,P1,Paul,Energy,90.193,74.529
7/31/2019 0:00,P2,George,Information Technology,149.5,112.3374
7/31/2019 0:00,P3,Ringo,Information Technology,193.3668,129.7912
7/31/2019 0:00,P4,John,Industrials,56.6587,38.9942
7/31/2019 0:00,P5,Paul,Real Estate,143.79,107.5452
7/31/2019 0:00,P1,George,Industrials,280.1532,179.2322
7/31/2019 0:00,P2,Ringo,Information Technology,103.65,76.0774
7/31/2019 0:00,P3,John,Financials,33.2318,22.736
7/31/2019 0:00,P4,Paul,Utilities,35.5722,27.3714
7/31/2019 0:00,P5,George,Information Technology,144.2,104.076
7/31/2019 0:00,P1,Ringo,Information Technology,52.3512,33.075
7/31/2019 0:00,P2,John,Industrials,52.9584,36.7598
7/31/2019 0:00,P3,Paul,Industrials,63.3318,36.294398
7/31/2019 0:00,P4,George,Materials,97.713,55.3994
7/31/2019 0:00,P5,Ringo,Consumer Discretionary,77.86,27.8516
7/31/2019 0:00,P1,John,Consumer Discretionary,13.7496,9.9862
7/31/2019 0:00,P2,Paul,Industrials,78.2136,53.786712
7/31/2019 0:00,P3,George,Industrials,75.0924,54.145
7/31/2019 0:00,P4,Ringo,Financials,47.1735,36.2698
7/31/2019 0:00,P5,John,Materials,19.845,10.829
7/31/2019 0:00,P1,Paul,Consumer Discretionary,35.68,20.5996
7/31/2019 0:00,P2,George,Consumer Discretionary,65.6096,47.53
7/31/2019 0:00,P3,Ringo,Information Technology,140.7384,96.0008
7/31/2019 0:00,P4,John,Industrials,234.1308,178.3012
7/31/2019 0:00,P5,Paul,Industrials,31.2018,14.4158
7/31/2019 0:00,P1,George,Real Estate,25.4628,18.4534
7/31/2019 0:00,P2,Ringo,Consumer Staples,65.0046,48.657
7/31/2019 0:00,P3,John,Consumer Discretionary,46.2924,31.2816
7/31/2019 0:00,P4,Paul,Consumer Discretionary,106.6725,78.2628
7/31/2019 0:00,P5,George,Health Care,89.54,62.48382
7/31/2019 0:00,P1,Ringo,Information Technology,112.1274,74.9406
7/31/2019 0:00,P2,John,Financials,276.5279,205.4276
7/31/2019 0:00,P3,Paul,Consumer Discretionary,37.944,28.2338
7/31/2019 0:00,P4,George,Industrials,292.1821,151.9
7/31/2019 0:00,P5,Ringo,Energy,56.7028,37.41738
7/31/2019 0:00,P1,John,Consumer Discretionary,25.9873,18.522
7/31/2019 0:00,P2,Paul,Consumer Discretionary,64.668,43.6296
7/31/2019 0:00,P3,George,Information Technology,162.2767,102.0768
7/31/2019 0:00,P4,Ringo,Financials,59.2,45.423
7/31/2019 0:00,P5,John,Consumer Discretionary,113.876,86.1616
7/31/2019 0:00,P1,Paul,Health Care,106.84,69.7564
7/31/2019 0:00,P2,George,Real Estate,33.3333,22.344
7/31/2019 0:00,P3,Ringo,Energy,75.02,41.3168
7/31/2019 0:00,P4,John,Health Care,92.56005,63.9744
7/31/2019 0:00,P5,Paul,Energy,56.5896,36.505
7/31/2019 0:00,P1,George,Information Technology,25.3776,12.5587
7/31/2019 0:00,P2,Ringo,Consumer Discretionary,88.9911,54.6742
7/31/2019 0:00,P3,John,Health Care,46.8,35.0448
7/31/2019 0:00,P4,Paul,Consumer Discretionary,209.68105,134.0836
7/31/2019 0:00,P5,George,Industrials,161.8274,116.9238
7/31/2019 0:00,P1,Ringo,Consumer Staples,37.62,29.155
7/31/2019 0:00,P2,John,Real Estate,21.7453,16.9148
7/31/2019 0:00,P3,Paul,Information Technology,23.859,15.0822
7/31/2019 0:00,P4,George,Health Care,287.483,185.2298
7/31/2019 0:00,P5,Ringo,Financials,16.8606,11.8972
7/31/2019 0:00,P1,John,Industrials,255.9744,179.7516
7/31/2019 0:00,P2,Paul,Health Care,200.7173,137.8174
7/31/2019 0:00,P3,George,Industrials,48.6981,37.0636
7/31/2019 0:00,P4,Ringo,Industrials,175.4886,123.9896
7/31/2019 0:00,P5,John,Health Care,248.97,154.859894
7/31/2019 0:00,P1,Paul,Health Care,150.087,82.5258
7/31/2019 0:00,P2,George,Industrials,98.6467,75.7148
7/31/2019 0:00,P3,Ringo,Information Technology,51.867,32.5654
7/31/2019 0:00,P4,John,Financials,75.376422,55.664
7/31/2019 0:00,P5,Paul,Information Technology,184.6179,136.3474
7/31/2019 0:00,P1,George,Materials,66.94,48.608
7/31/2019 0:00,P2,Ringo,Consumer Discretionary,25.71,17.934
7/31/2019 0:00,P3,John,Materials,155.826,113.974
7/31/2019 0:00,P4,Paul,Information Technology,174.0018,109.662
7/31/2019 0:00,P5,George,Health Care,447.48,228.4443014
7/31/2019 0:00,P1,Ringo,Financials,38.8143,28.7728
7/31/2019 0:00,P2,John,Health Care,112.8834,74.4212
7/31/2019 0:00,P3,Paul,Real Estate,41.53,31.409
7/31/2019 0:00,P4,George,Industrials,123.9602,81.683
7/31/2019 0:00,P5,Ringo,Industrials,72.9018,48.3238
7/31/2019 0:00,P1,John,Consumer Staples,146.5536,97.5737
7/31/2019 0:00,P2,Paul,Health Care,151.2864,110.887
7/31/2019 0:00,P3,George,Industrials,44.8137,33.8198
7/31/2019 0:00,P4,Ringo,Financials,119.699958,80.0023
7/31/2019 0:00,P5,John,Information Technology,30.3408,23.3926
7/31/2019 0:00,P1,Paul,Industrials,113.7015,79.9092
7/31/2019 0:00,P2,George,Consumer Staples,77.4569,57.5848
7/31/2019 0:00,P3,Ringo,Financials,22.4422,15.9544
7/31/2019 0:00,P4,John,Consumer Staples,138.9342,107.4766
7/31/2019 0:00,P5,Paul,Real Estate,24.647,14.0434
7/31/2019 0:00,P1,George,Energy,22.5225,16.2288
7/31/2019 0:00,P2,Ringo,Information Technology,119.217,84.6034
7/31/2019 0:00,P3,John,Consumer Discretionary,70.5228,34.4568
7/31/2019 0:00,P4,Paul,Consumer Staples,96.7923,70.609
7/31/2019 0:00,P5,George,Consumer Staples,34.75,19.2962
7/31/2019 0:00,P1,Ringo,Consumer Discretionary,61.838,34.3
7/31/2019 0:00,P2,John,Industrials,214.3309,156.2414
7/31/2019 0:00,P3,Paul,Health Care,179.89785,127.68616
7/31/2019 0:00,P4,George,Information Technology,215.306,110.934236
7/31/2019 0:00,P5,Ringo,Consumer Discretionary,55.5197,41.16
7/31/2019 0:00,P1,John,Consumer Discretionary,71.4483,42.77411194
7/31/2019 0:00,P2,Paul,Financials,28.583,21.7854
7/31/2019 0:00,P3,George,Health Care,89.09,74.1958
7/31/2019 0:00,P4,Ringo,Financials,85.8132,60.221
7/31/2019 0:00,P5,John,Consumer Discretionary,44.737098,27.293
7/31/2019 0:00,P1,Paul,Industrials,369.0258,251.272
7/31/2019 0:00,P2,George,Financials,53.59,44.1098
7/31/2019 0:00,P3,Ringo,Consumer Discretionary,106.8004,69.3448
7/31/2019 0:00,P4,John,Materials,124.389,76.4498
7/31/2019 0:00,P5,Paul,Financials,197.727,138.2976
7/31/2019 0:00,P1,George,Real Estate,68.3354,51.0776
7/31/2019 0:00,P2,Ringo,Consumer Discretionary,33.3927,17.0569
7/31/2019 0:00,P3,John,Energy,19.7152,10.339
7/31/2019 0:00,P4,Paul,Energy,75.0006,46.4422
7/31/2019 0:00,P5,George,Consumer Discretionary,152.1942,83.66505
7/31/2019 0:00,P1,Ringo,Financials,84.8092,67.9434
7/31/2019 0:00,P2,John,Materials,246.7632,187.2682
7/31/2019 0:00,P3,Paul,Industrials,45.98055,30.6642
7/31/2019 0:00,P4,George,Information Technology,173.5678,103.684
7/31/2019 0:00,P5,Ringo,Consumer Discretionary,26.3,12.4558
7/31/2019 0:00,P1,John,Consumer Staples,111.8634,88.445
7/31/2019 0:00,P2,Paul,Consumer Discretionary,178.7,121.8728
7/31/2019 0:00,P3,George,Health Care,175.2828,131.1436
7/31/2019 0:00,P4,Ringo,Health Care,88.8228,73.9312
7/31/2019 0:00,P5,John,Health Care,65.464,52.5574
7/31/2019 0:00,P1,Paul,Financials,57.7116,43.6884
7/31/2019 0:00,P2,George,Health Care,704.2326,450.1532
7/31/2019 0:00,P3,Ringo,Consumer Discretionary,38.41,24.647
7/31/2019 0:00,P4,John,Consumer Discretionary,69.95,31.7324
7/31/2019 0:00,P5,Paul,Information Technology,100.1617,68.3648
7/31/2019 0:00,P1,George,Information Technology,48.8922,22.1872
7/31/2019 0:00,P2,Ringo,Information Technology,96.07,61.9556
7/31/2019 0:00,P3,John,Real Estate,110.95,85.211
7/31/2019 0:00,P4,Paul,Consumer Discretionary,289.7185,205.702
7/31/2019 0:00,P5,George,Consumer Staples,104.1828,74.2742
7/31/2019 0:00,P1,Ringo,Consumer Staples,46.2854,38.4062
7/31/2019 0:00,P2,John,Materials,121.9185,104.8306
7/31/2019 0:00,P3,Paul,Consumer Staples,71.6193,40.1996
7/31/2019 0:00,P4,George,Financials,163.8854,104.3504
7/31/2019 0:00,P5,Ringo,Financials,57.4695,39.2588
7/31/2019 0:00,P1,John,Information Technology,109.9356,75.6854
7/31/2019 0:00,P2,Paul,Health Care,47.3418,28.8022
7/31/2019 0:00,P3,George,Financials,84.9558,64.6604
7/31/2019 0:00,P4,Ringo,Energy,42.7329,29.302
7/31/2019 0:00,P5,John,Financials,17.1397,11.25138
7/31/2019 0:00,P1,Paul,Information Technology,62.778702,36.6814
7/31/2019 0:00,P2,George,Information Technology,286.81,135.4948
7/31/2019 0:00,P3,Ringo,Consumer Discretionary,55.08,23.373
7/31/2019 0:00,P4,John,Energy,44.6148,23.9218
7/31/2019 0:00,P5,Paul,Materials,41.6196,30.7916
7/31/2019 0:00,P1,George,Consumer Discretionary,17.4629,11.76
7/31/2019 0:00,P2,Ringo,Consumer Discretionary,17.7,12.103
7/31/2019 0:00,P3,John,Utilities,159.64,121.6964
7/31/2019 0:00,P4,Paul,Industrials,44.8154,33.5356
7/31/2019 0:00,P5,George,Consumer Discretionary,68.83,49.343
7/31/2019 0:00,P1,Ringo,Utilities,28.3152,21.4914
7/31/2019 0:00,P2,John,Energy,38.808,22.5253
7/31/2019 0:00,P3,Paul,Consumer Discretionary,52.47,37.036552
7/31/2019 0:00,P4,George,Industrials,154.006902,107.0846
7/31/2019 0:00,P5,Ringo,Financials,109.9991,81.5066
7/31/2019 0:00,P1,John,Industrials,345.6882,227.3404
7/31/2019 0:00,P2,Paul,Consumer Discretionary,61.48,46.0208
7/31/2019 0:00,P3,George,Utilities,29.4822,14.2296
7/31/2019 0:00,P4,Ringo,Materials,69.0704,50.6366
7/31/2019 0:00,P5,John,Information Technology,254.2554,93.2666
7/31/2019 0:00,P1,Paul,Consumer Discretionary,279.23,166.0414
7/31/2019 0:00,P2,George,Energy,78.8709,56.056
7/31/2019 0:00,P3,Ringo,Consumer Discretionary,86.71,64.0136
7/31/2019 0:00,P4,John,Energy,61.36,46.1972
7/31/2019 0:00,P5,Paul,Information Technology,53.6714,39.2098
7/31/2019 0:00,P1,George,Industrials,79.69,60.6914
7/31/2019 0:00,P2,Ringo,Materials,128.508968,86.7006
7/31/2019 0:00,P3,John,Industrials,212.8,142.4724
7/31/2019 0:00,P4,Paul,Health Care,48.295,31.4286
7/31/2019 0:00,P5,George,Information Technology,74.562,53.116
7/31/2019 0:00,P1,Ringo,Information Technology,88.0464,39.1216
7/31/2019 0:00,P2,John,Industrials,75.5884,56.4774
7/31/2019 0:00,P3,Paul,Financials,20.14,15.6457
7/31/2019 0:00,P4,George,Consumer Staples,124.9602,102.6746
7/31/2019 0:00,P5,Ringo,Health Care,84.49,51.5774
7/31/2019 0:00,P1,John,Health Care,94.9707,62.4064
7/31/2019 0:00,P2,Paul,Health Care,39.43,31.0366
7/31/2019 0:00,P3,George,Utilities,70.8543,37.681
7/31/2019 0:00,P4,Ringo,Consumer Staples,126.021,94.7268
7/31/2019 0:00,P5,John,Energy,107.47,73.6323
7/31/2019 0:00,P1,Paul,Utilities,91.5552,72.3338
7/31/2019 0:00,P2,George,Energy,199.83,122.9508
7/31/2019 0:00,P3,Ringo,Financials,163.2714,112.945
7/31/2019 0:00,P4,John,Consumer Discretionary,120.5233,64.7388
7/31/2019 0:00,P5,Paul,Materials,122.0697,97.5786
7/31/2019 0:00,P1,George,Utilities,39.798,28.6209
7/31/2019 0:00,P2,Ringo,Materials,165.2805,113.2194
7/31/2019 0:00,P3,John,Consumer Discretionary,2026.6302,1557.22
7/31/2019 0:00,P4,Paul,Financials,74.0733,57.761298
7/31/2019 0:00,P5,George,Consumer Staples,95.6167,78.498
7/31/2019 0:00,P1,Ringo,Financials,57.085,36.1032
7/31/2019 0:00,P2,John,Real Estate,68.8806,47.7162
7/31/2019 0:00,P3,Paul,Financials,129.6828,95.9224
7/31/2019 0:00,P4,George,Utilities,54.3456,40.8366
7/31/2019 0:00,P5,Ringo,Real Estate,227.5658,177.306892
7/31/2019 0:00,P1,John,Consumer Discretionary,35.21,20.6388
7/31/2019 0:00,P2,Paul,Consumer Discretionary,157.96,82.8394
7/31/2019 0:00,P3,George,Information Technology,83.5352,61.4264
7/31/2019 0:00,P4,Ringo,Information Technology,68.5872,47.9416
7/31/2019 0:00,P5,John,Industrials,40.9071,29.6254
7/31/2019 0:00,P1,Paul,Health Care,115.2243,88.298
7/31/2019 0:00,P2,George,Energy,34.7718,12.446
7/31/2019 0:00,P3,Ringo,Financials,98.109,69.923
7/31/2019 0:00,P4,John,Industrials,211.3155,144.9028
7/31/2019 0:00,P5,Paul,Real Estate,64.872,47.9122
7/31/2019 0:00,P1,George,Information Technology,137.1277,76.9104
7/31/2019 0:00,P2,Ringo,Real Estate,73.491,55.5268
7/31/2019 0:00,P3,John,Health Care,538.116282,313.11
7/31/2019 0:00,P4,Paul,Financials,20.298,12.74
7/31/2019 0:00,P5,George,Industrials,70.788,56.3794
7/31/2019 0:00,P1,Ringo,Health Care,106.8756,65.6992
7/31/2019 0:00,P2,John,Industrials,59.9841,42.0616
7/31/2019 0:00,P3,Paul,Industrials,208.6128,144.7166
7/31/2019 0:00,P4,George,Industrials,142.4226,88.102
7/31/2019 0:00,P5,Ringo,Industrials,284.6067,187.3956
7/31/2019 0:00,P1,John,Consumer Discretionary,85.66,51.793
7/31/2019 0:00,P2,Paul,Consumer Discretionary,132.937,91.532
7/31/2019 0:00,P3,George,Financials,187.2338,122.1472
7/31/2019 0:00,P4,Ringo,Information Technology,115.6652,78.0374
7/31/2019 0:00,P5,John,Real Estate,179.4467,101.4398
7/31/2019 0:00,P1,Paul,Utilities,72.7056,34.6038
7/31/2019 0:00,P2,George,Energy,84.3642,59.7996
7/31/2019 0:00,P3,Ringo,Consumer Discretionary,88.87,63.5726
7/31/2019 0:00,P4,John,Information Technology,55.8855,29.988
7/31/2019 0:00,P5,Paul,Materials,50.1138,40.3956
7/31/2019 0:00,P1,George,Utilities,121.74525,98.6174
7/31/2019 0:00,P2,Ringo,Materials,439.5015,295.969898
7/31/2019 0:00,P3,John,Consumer Discretionary,79.4988,45.1682
7/31/2019 0:00,P4,Paul,Real Estate,187.35,147.147
7/31/2019 0:00,P5,George,Information Technology,120.003,88.7194
7/31/2019 0:00,P1,Ringo,Real Estate,115.34,89.376
7/31/2019 0:00,P2,John,Consumer Discretionary,189.1794,138.0134
7/31/2019 0:00,P3,Paul,Utilities,54.5802,41.7774
7/31/2019 0:00,P4,George,Industrials,65.6453,48.7648
7/31/2019 0:00,P5,Ringo,Consumer Discretionary,180.1524,118.6682
7/31/2019 0:00,P1,John,Consumer Discretionary,64.2213,51.5284
7/31/2019 0:00,P2,Paul,Financials,111.9846,73.7646
